district,office,party,candidate,votes,precinct
3,State Senate,DEM,Luke Hopkins,307,03-183
3,State Senate,REP,John Coghill Jr,715,03-183
3,State Senate,,Write-ins,12,03-183
3,State House,DEM,Christina Sinclair,45,03-183
3,State House,REP,Tammie Wilson,673,03-183
3,State House,NA,Jeanne Olson,338,03-183
3,State House,,Write-ins,3,03-183
3,President,CON,Darrell Castle,12,Absentee
3,President,DEM,Hillary Clinton,201,Absentee
3,President,NA,Roque De La Fuente,1,Absentee
3,President,LIB,Gary Johnson,105,Absentee
3,President,GRE,Jill Stein,16,Absentee
3,President,REP,Donald Trump,706,Absentee
3,President,,Write-ins,38,Absentee
3,U.S. Senate,NA,Breck Craig,13,Absentee
3,U.S. Senate,NA,Ted Gianoutsos,5,Absentee
3,U.S. Senate,DEM,Ray Metcalfe,97,Absentee
3,U.S. Senate,LIB,Joe Miller,343,Absentee
3,U.S. Senate,REP,Lisa Murkowski,546,Absentee
3,U.S. Senate,NA,Margaret Stock,39,Absentee
3,U.S. Senate,,Write-ins,3,Absentee
3,U.S. House,DEM,Steve Lindbeck,182,Absentee
3,U.S. House,LIB,Jim McDermott,137,Absentee
3,U.S. House,NA,Bernie Souphanavong,28,Absentee
3,U.S. House,REP,Don Young,678,Absentee
3,U.S. House,,Write-ins,2,Absentee
3,State Senate,DEM,Luke Hopkins,240,Absentee
3,State Senate,REP,John Coghill Jr,688,Absentee
3,State Senate,,Write-ins,10,Absentee
3,State House,DEM,Christina Sinclair,123,Absentee
3,State House,REP,Tammie Wilson,626,Absentee
3,State House,NA,Jeanne Olson,183,Absentee
3,State House,,Write-ins,3,Absentee
3,President,CON,Darrell Castle,4,Question
3,President,DEM,Hillary Clinton,61,Question
3,President,NA,Roque De La Fuente,2,Question
3,President,LIB,Gary Johnson,39,Question
3,President,GRE,Jill Stein,7,Question
3,President,REP,Donald Trump,336,Question
3,President,,Write-ins,12,Question
3,U.S. Senate,NA,Breck Craig,6,Question
3,U.S. Senate,NA,Ted Gianoutsos,7,Question
3,U.S. Senate,DEM,Ray Metcalfe,19,Question
3,U.S. Senate,LIB,Joe Miller,156,Question
3,U.S. Senate,REP,Lisa Murkowski,165,Question
3,U.S. Senate,NA,Margaret Stock,23,Question
3,U.S. Senate,,Write-ins,5,Question
3,U.S. House,DEM,Steve Lindbeck,85,Question
3,U.S. House,LIB,Jim McDermott,62,Question
3,U.S. House,NA,Bernie Souphanavong,18,Question
3,U.S. House,REP,Don Young,205,Question
3,U.S. House,,Write-ins,4,Question
3,State Senate,DEM,Luke Hopkins,77,Question
3,State Senate,REP,John Coghill Jr,118,Question
3,State Senate,,Write-ins,6,Question
3,State House,DEM,Christina Sinclair,10,Question
3,State House,REP,Tammie Wilson,103,Question
3,State House,NA,Jeanne Olson,70,Question
3,State House,,Write-ins,1,Question
3,President,CON,Darrell Castle,10,Early Voting
3,President,DEM,Hillary Clinton,228,Early Voting
3,President,NA,Roque De La Fuente,4,Early Voting
3,President,LIB,Gary Johnson,61,Early Voting
3,President,GRE,Jill Stein,12,Early Voting
3,President,REP,Donald Trump,741,Early Voting
3,President,,Write-ins,23,Early Voting
3,U.S. Senate,NA,Breck Craig,7,Early Voting
3,U.S. Senate,NA,Ted Gianoutsos,8,Early Voting
3,U.S. Senate,DEM,Ray Metcalfe,84,Early Voting
3,U.S. Senate,LIB,Joe Miller,414,Early Voting
3,U.S. Senate,REP,Lisa Murkowski,473,Early Voting
3,U.S. Senate,NA,Margaret Stock,81,Early Voting
3,U.S. Senate,,Write-ins,1,Early Voting
3,U.S. House,DEM,Steve Lindbeck,268,Early Voting
3,U.S. House,LIB,Jim McDermott,146,Early Voting
3,U.S. House,NA,Bernie Souphanavong,28,Early Voting
3,U.S. House,REP,Don Young,614,Early Voting
3,U.S. House,,Write-ins,4,Early Voting
3,State Senate,DEM,Luke Hopkins,402,Early Voting
3,State Senate,REP,John Coghill Jr,625,Early Voting
3,State Senate,,Write-ins,10,Early Voting
3,State House,DEM,Christina Sinclair,102,Early Voting
3,State House,REP,Tammie Wilson,603,Early Voting
3,State House,NA,Jeanne Olson,349,Early Voting
3,State House,,Write-ins,2,Early Voting
