district,office,party,candidate,votes,precinct
5,U.S. Senate,NA,Breck Craig,0,05-594
5,U.S. Senate,NA,Ted Gianoutsos,0,05-594
5,U.S. Senate,DEM,Ray Metcalfe,19,05-594
5,U.S. Senate,LIB,Joe Miller,19,05-594
5,U.S. Senate,REP,Lisa Murkowski,25,05-594
5,U.S. Senate,NA,Margaret Stock,19,05-594
5,U.S. Senate,,Write-ins,0,05-594
5,U.S. House,DEM,Steve Lindbeck,45,05-594
5,U.S. House,LIB,Jim McDermott,17,05-594
5,U.S. House,NA,Bernie Souphanavong,5,05-594
5,U.S. House,REP,Don Young,16,05-594
5,U.S. House,,Write-ins,0,05-594
5,State House,REP,Aaron Lojewski,22,05-594
5,State House,DEM,Adam Wool,58,05-594
5,State House,,Write-ins,0,05-594
5,President,CON,Darrell Castle,17,05-596
5,President,DEM,Hillary Clinton,397,05-596
5,President,NA,Roque De La Fuente,4,05-596
5,President,LIB,Gary Johnson,68,05-596
5,President,GRE,Jill Stein,16,05-596
5,President,REP,Donald Trump,502,05-596
5,President,,Write-ins,38,05-596
5,U.S. Senate,NA,Breck Craig,9,05-596
5,U.S. Senate,NA,Ted Gianoutsos,3,05-596
5,U.S. Senate,DEM,Ray Metcalfe,113,05-596
5,U.S. Senate,LIB,Joe Miller,289,05-596
5,U.S. Senate,REP,Lisa Murkowski,496,05-596
5,U.S. Senate,NA,Margaret Stock,124,05-596
5,U.S. Senate,,Write-ins,2,05-596
5,U.S. House,DEM,Steve Lindbeck,395,05-596
5,U.S. House,LIB,Jim McDermott,110,05-596
5,U.S. House,NA,Bernie Souphanavong,17,05-596
5,U.S. House,REP,Don Young,508,05-596
5,U.S. House,,Write-ins,2,05-596
5,State House,REP,Aaron Lojewski,484,05-596
5,State House,DEM,Adam Wool,534,05-596
5,State House,,Write-ins,2,05-596
5,President,CON,Darrell Castle,7,Absentee
5,President,DEM,Hillary Clinton,558,Absentee
5,President,NA,Roque De La Fuente,6,Absentee
5,President,LIB,Gary Johnson,88,Absentee
5,President,GRE,Jill Stein,34,Absentee
5,President,REP,Donald Trump,510,Absentee
5,President,,Write-ins,32,Absentee
5,U.S. Senate,NA,Breck Craig,7,Absentee
5,U.S. Senate,NA,Ted Gianoutsos,8,Absentee
5,U.S. Senate,DEM,Ray Metcalfe,228,Absentee
5,U.S. Senate,LIB,Joe Miller,298,Absentee
5,U.S. Senate,REP,Lisa Murkowski,516,Absentee
5,U.S. Senate,NA,Margaret Stock,151,Absentee
5,U.S. Senate,,Write-ins,4,Absentee
5,U.S. House,DEM,Steve Lindbeck,501,Absentee
5,U.S. House,LIB,Jim McDermott,159,Absentee
5,U.S. House,NA,Bernie Souphanavong,34,Absentee
5,U.S. House,REP,Don Young,496,Absentee
5,U.S. House,,Write-ins,3,Absentee
5,State House,REP,Aaron Lojewski,512,Absentee
5,State House,DEM,Adam Wool,518,Absentee
5,State House,,Write-ins,7,Absentee
5,President,CON,Darrell Castle,4,Question
5,President,DEM,Hillary Clinton,124,Question
5,President,NA,Roque De La Fuente,1,Question
5,President,LIB,Gary Johnson,47,Question
5,President,GRE,Jill Stein,12,Question
5,President,REP,Donald Trump,228,Question
5,President,,Write-ins,17,Question
5,U.S. Senate,NA,Breck Craig,6,Question
5,U.S. Senate,NA,Ted Gianoutsos,3,Question
5,U.S. Senate,DEM,Ray Metcalfe,30,Question
5,U.S. Senate,LIB,Joe Miller,132,Question
5,U.S. Senate,REP,Lisa Murkowski,162,Question
5,U.S. Senate,NA,Margaret Stock,25,Question
5,U.S. Senate,,Write-ins,3,Question
5,U.S. House,DEM,Steve Lindbeck,107,Question
5,U.S. House,LIB,Jim McDermott,53,Question
5,U.S. House,NA,Bernie Souphanavong,17,Question
5,U.S. House,REP,Don Young,177,Question
5,U.S. House,,Write-ins,1,Question
5,State House,REP,Aaron Lojewski,40,Question
5,State House,DEM,Adam Wool,36,Question
5,State House,,Write-ins,0,Question
5,President,CON,Darrell Castle,2,Early Voting
5,President,DEM,Hillary Clinton,682,Early Voting
5,President,NA,Roque De La Fuente,0,Early Voting
5,President,LIB,Gary Johnson,64,Early Voting
5,President,GRE,Jill Stein,20,Early Voting
5,President,REP,Donald Trump,572,Early Voting
5,President,,Write-ins,34,Early Voting
5,U.S. Senate,NA,Breck Craig,6,Early Voting
5,U.S. Senate,NA,Ted Gianoutsos,8,Early Voting
5,U.S. Senate,DEM,Ray Metcalfe,208,Early Voting
5,U.S. Senate,LIB,Joe Miller,306,Early Voting
5,U.S. Senate,REP,Lisa Murkowski,579,Early Voting
5,U.S. Senate,NA,Margaret Stock,264,Early Voting
5,U.S. Senate,,Write-ins,0,Early Voting
5,U.S. House,DEM,Steve Lindbeck,697,Early Voting
5,U.S. House,LIB,Jim McDermott,104,Early Voting
5,U.S. House,NA,Bernie Souphanavong,32,Early Voting
5,U.S. House,REP,Don Young,525,Early Voting
5,U.S. House,,Write-ins,2,Early Voting
5,State House,REP,Aaron Lojewski,553,Early Voting
5,State House,DEM,Adam Wool,795,Early Voting
5,State House,,Write-ins,3,Early Voting
